Date,PG,MSFT,F,GE
2009-09-16,42.644112,20.38652,5.634359,12.992772
2009-09-17,42.813732,20.467419,5.453113,12.808258
2009-09-18,44.193825,20.435057,5.468873,12.685251
2009-09-21,44.024216,20.467419,5.382192,12.88514
2009-09-22,44.132156,20.847637,5.524036,13.077336
2009-09-23,44.139862,20.799097,5.799843,13.069653
2009-09-24,44.594753,20.985167,5.776202,12.746754
2009-09-25,44.725819,20.669661,5.744681,12.585306
2009-09-28,44.841476,20.896177,5.902286,12.88514
2009-09-29,44.648716,20.831459,5.870764,12.8467
2009-09-30,44.656422,20.807192,5.681639,12.623746
2009-10-01,43.654121,20.127644,5.492514,12.277785
2009-10-02,43.75436,20.192364,5.390071,11.808817
2009-10-05,43.70039,19.933481,5.555556,12.170154
2009-10-06,43.970242,20.313705,5.626478,12.362355
2009-10-07,43.908562,20.305616,5.618598,12.423857
2009-10-08,44.448261,20.766741,5.657999,12.469986
2009-10-09,44.378864,20.669661,5.610717,12.439236
2009-10-12,44.332607,20.807192,6.004728,12.554555
2009-10-13,44.147579,20.880001,6.004728,12.600679
2009-10-14,44.186115,21.001348,6.036248,12.946646
2009-10-15,44.132156,21.608084,6.036248,12.908205
2009-10-16,44.286346,21.4382,5.847124,12.362355
2009-10-19,44.556198,21.324945,5.965326,12.17784
2009-10-20,44.818336,21.333033,6.07565,11.977953
2009-10-21,44.66296,21.50292,6.130812,11.939509
2009-10-22,45.160164,21.511009,6.115052,11.793437
2009-10-23,44.779499,22.667866,6.012607,11.685808
2009-10-26,44.204605,23.201796,5.886526,11.539735
2009-10-27,44.422123,23.12899,5.776202,11.478231
2009-10-28,44.460976,22.667866,5.484634,11.086142
2009-10-29,46.255577,22.82966,5.752562,11.432102
2009-10-30,45.059174,22.433258,5.516156,10.963132
2009-11-02,45.797215,22.554604,5.973207,11.124582
2009-11-03,45.509769,22.271465,5.862884,11.009262
2009-11-04,45.859364,22.700224,5.728921,10.909316
2009-11-05,46.978069,23.031908,5.870764,11.093834
2009-11-06,47.420906,23.072359,6.107171,11.78575
2009-11-09,48.050179,23.452581,6.446021,12.185529
2009-11-10,48.057934,23.468765,6.493303,12.131711
2009-11-11,48.345383,23.557751,6.564225,12.170154
2009-11-12,47.622887,23.751905,6.461781,12.10865
2009-11-13,47.863728,23.970335,6.627264,12.039454
2009-11-16,48.376465,23.897522,6.863673,12.300851
2009-11-17,48.407543,24.376938,7.076438,12.316228
2009-11-18,48.485229,24.466318,7.044916,12.370041
2009-11-19,48.283245,24.198175,6.879433,12.116338
2009-11-20,48.011326,24.068163,6.80851,11.985641
2009-11-23,48.733826,24.328186,6.879433,12.316228
2009-11-24,48.788212,24.303804,6.942474,12.393107
2009-11-25,48.842602,24.206297,6.942474,12.439236
2009-11-27,48.539597,23.743137,6.879433,12.254719
2009-11-30,48.43861,23.89752,7.005517,12.316228
2009-12-01,48.873669,24.385063,6.997638,12.431544
2009-12-02,49.09119,24.198175,7.100079,12.354668
2009-12-03,48.601753,24.238802,7.044916,12.300851
2009-12-04,48.632832,24.360687,7.044916,12.454614
2009-12-07,48.53183,24.206297,7.021275,12.362355
2009-12-08,48.065704,24.027538,6.950355,12.085585
2009-12-09,48.353146,24.141293,6.981877,12.039454
2009-12-10,48.353146,24.271309,7.131599,12.001018
2009-12-11,48.430843,24.255054,7.092198,12.239344
2009-12-14,48.951351,24.466318,7.15524,12.262407
2009-12-15,48.259922,24.393188,7.399529,12.10865
2009-12-16,48.291004,24.458197,7.478328,12.06252
2009-12-17,47.848183,24.051916,7.399529,12.1394
2009-12-18,47.817108,24.66946,7.628053,11.985641
2009-12-21,47.622887,24.799477,7.620173,11.970263
2009-12-22,47.622887,25.043242,7.801419,11.901069
2009-12-23,47.63065,25.124498,7.943264,11.924287
2009-12-24,47.607334,25.189503,7.982665,11.947502
2009-12-28,47.584038,25.327641,8.037825,11.870119
2009-12-29,47.840412,25.506407,7.966903,11.947502
2009-12-30,47.677261,25.157001,7.872341,11.877858
2009-12-31,47.102375,24.766968,7.88022,11.707621
2010-01-04,47.483036,25.148876,8.100866,11.955239
2010-01-05,47.498581,25.157001,8.636724,12.017141
2010-01-06,47.273285,25.002611,8.959811,11.955239
2010-01-07,47.016914,24.742592,9.188335,12.574279
2010-01-08,46.954758,24.913233,9.21198,12.84511
2010-01-11,46.768318,24.596333,9.542947,12.96892
2010-01-12,47.304363,24.433821,9.353823,12.976659
2010-01-13,47.793804,24.661339,9.204099,13.023086
2010-01-14,47.840412,25.157001,9.267142,12.922489
2010-01-15,47.249981,25.075747,9.141056,12.721302
2010-01-19,47.949184,25.270758,9.25926,12.798685
2010-01-20,47.299736,24.85635,9.070133,12.767729
2010-01-21,46.822433,24.385063,8.810086,12.396305
2010-01-22,47.190193,23.531868,8.28999,12.465947
2010-01-25,47.440578,23.824394,8.691883,12.667136
2010-01-26,47.48753,23.970657,8.817967,12.651659
2010-01-27,47.581421,24.108797,9.101653,12.61297
2010-01-28,48.262154,23.694384,8.991328,12.50464
2010-01-29,48.160439,22.898075,8.542161,12.442733
2010-02-01,48.504719,23.084957,8.762806,12.574279
2010-02-02,49.216759,23.125591,8.975571,13.038561
2010-02-03,49.021149,23.263727,9.172575,12.907013
2010-02-04,48.043072,22.621799,8.715526,12.411781
2010-02-05,47.964832,22.768064,8.597323,12.218329
2010-02-08,47.737907,22.52429,8.644605,12.071309
2010-02-09,48.324757,22.759937,8.786447,12.071309
2010-02-10,48.254333,22.743685,8.620962,12.14095
2010-02-11,48.481247,22.849319,8.810086,12.202854
2010-02-12,48.324757,22.694933,8.762806,12.032619
2010-02-16,49.161983,23.143934,8.92041,12.411781
2010-02-17,49.177631,23.339857,9.054374,12.4969
2010-02-18,49.600166,23.650082,8.96769,12.566541
2010-02-19,49.647114,23.486801,8.89677,12.512376
2010-02-22,49.62365,23.454149,8.833728,12.574279
2010-02-23,49.45932,23.1276,9.141056,12.342138
2010-02-24,49.991383,23.372507,9.243501,12.473689
2010-02-25,49.842731,23.348024,9.2829,12.395824
2010-02-26,49.514103,23.405169,9.251381,12.50483
2010-03-01,49.694061,23.690893,9.779353,12.380249
2010-03-02,49.850548,23.233727,9.629632,12.380249
2010-03-03,49.725361,23.233727,10.000001,12.481473
2010-03-04,49.819256,23.372507,10.078802,12.543763
2010-03-05,49.834904,23.339857,10.244287,12.730635
2010-03-08,49.44368,23.372507,10.189126,12.668344
2010-03-09,49.529747,23.511293,10.086682,12.839644
2010-03-10,49.302834,23.650082,10.102442,12.855216
2010-03-11,49.428036,23.821514,10.173365,12.831856
2010-03-12,49.545391,23.894989,10.512216,13.267891
2010-03-15,49.842731,23.911312,10.559497,13.462552
2010-03-16,49.709709,23.976627,10.630419,14.069879
2010-03-17,50.085297,24.188873,11.111112,14.04652
2010-03-18,49.866211,24.17255,10.819542,14.163319
2010-03-19,49.952271,24.156223,10.472813,14.069879
2010-03-22,49.98357,24.164385,11.024428,14.069879
2010-03-23,50.492172,24.392967,10.953506,14.272323
2010-03-24,49.772305,24.205204,10.953506,14.365761
2010-03-25,49.780128,24.499096,10.874702,14.248967
2010-03-26,49.834904,24.213362,10.921987,14.280111
2010-03-29,49.866211,24.156223,10.69346,14.32683
2010-03-30,49.811436,24.303177,10.464932,14.248967
2010-03-31,49.506283,23.911312,9.905437,14.171103
2010-04-01,49.576706,23.805187,9.95272,14.272323
2010-04-05,49.889679,23.894989,10.063042,14.428048
2010-04-06,49.381084,23.935806,10.00788,14.48256
2010-04-07,48.903778,23.960295,9.91332,14.404692
2010-04-08,48.950733,24.425625,9.95272,14.451409
2010-04-09,49.08374,24.768496,10.023642,14.420265
2010-04-12,49.060272,24.752169,10.063042,14.568207
2010-04-13,49.29501,24.858294,10.078802,14.755079
2010-04-14,49.44368,25.160357,10.520096,15.066531
2010-04-15,49.29501,25.20117,10.843184,15.183324
2010-04-16,49.177631,25.037891,10.575253,14.770654
2010-04-19,49.467152,25.339951,10.7171,14.747294
2010-04-20,49.44368,25.601185,10.961385,14.794005
2010-04-21,49.787964,25.576694,11.134752,14.817368
2010-04-22,49.756664,25.625679,11.189915,14.755079
2010-04-23,49.717537,25.274639,11.197791,14.848515
2010-04-26,50.030518,25.397097,11.3948,15.027599
2010-04-27,49.381084,25.184839,10.69346,14.560423
2010-04-28,49.808434,25.233822,10.441294,14.755079
2010-04-29,49.043606,25.307299,10.701339,15.175541
2010-04-30,49.012074,24.931761,10.260046,14.685001
2010-05-03,49.422081,25.193005,10.480694,14.996455
2010-05-04,48.657253,24.597054,10.126083,14.466985
2010-05-05,49.012074,24.368483,9.724193,14.093239
2010-05-06,47.900307,23.658241,9.2829,13.478118
2010-05-07,47.553387,23.029636,9.070133,13.143308
2010-05-10,49.217075,23.625586,9.574469,14.04652
2010-05-11,49.177647,23.576603,9.70055,14.015375
2010-05-12,49.690163,24.03377,9.99212,14.357972
2010-05-13,49.477268,23.870493,9.787234,14.054308
2010-05-14,49.311695,23.617422,9.542947,13.735065
2010-05-17,49.974014,23.625586,9.416863,13.672778
2010-05-18,49.839981,23.453379,9.101653,13.41583
2010-05-19,49.847862,23.158163,9.101653,13.439188
2010-05-20,48.578403,22.231506,8.51064,12.660558
2010-05-21,48.767635,22.01009,8.873127,12.785138
2010-05-24,48.412827,21.542664,8.676126,12.465901
2010-05-25,48.136856,21.378649,8.684005,12.419181
2010-05-26,47.655872,20.509405,8.975571,12.465901
2010-05-27,48.058002,21.321251,9.448384,12.972008
2010-05-28,48.1684,21.15724,9.243501,12.730635
2010-06-01,48.223591,21.231052,8.991328,12.442538
2010-06-02,48.680904,21.698471,9.338064,12.730635
2010-06-03,48.72821,22.026493,9.424744,12.808495
2010-06-04,47.939732,21.149036,9.062254,12.23231
2010-06-07,47.797802,20.739014,8.739165,11.99872
2010-06-08,48.9963,20.59141,8.84161,12.053224
2010-06-09,48.468018,20.328995,8.707643,11.928641
2010-06-10,48.814941,20.501205,8.975571,12.208951
2010-06-11,48.105316,21.042435,8.983452,12.115515
2010-06-14,48.29454,20.91123,9.030733,11.983148
2010-06-15,48.814941,21.796886,9.219858,12.2946
2010-06-16,48.247238,21.583668,9.1647,12.341318
2010-06-17,48.696674,21.624666,9.046494,12.466691
2010-06-18,48.333984,21.68207,9.030733,12.498031
2010-06-21,48.176277,21.280245,9.085896,12.615569
2010-06-22,47.876659,21.132639,8.84161,12.372663
2010-06-23,48.397041,20.755417,8.691883,12.059232
2010-06-24,47.994926,20.501205,8.494878,11.816324
2010-06-25,47.14336,20.115782,8.471236,11.683114
2010-06-28,47.797802,19.935369,8.219069,11.753637
2010-06-29,47.561253,19.115318,7.785658,11.346178
2010-06-30,47.293182,18.869308,7.943264,11.299162
2010-07-01,46.946243,18.992315,8.329391,11.064089
2010-07-02,46.820087,19.082516,8.100866,10.876032
2010-07-06,46.788548,19.533546,8.006306,10.946553
2010-07-07,47.955498,19.927166,8.345154,11.455877
2010-07-08,48.846485,20.017376,8.368793,11.620429
2010-07-09,48.688782,19.902561,8.55004,11.714458
2010-07-12,48.956863,20.361794,8.747046,11.698788
2010-07-13,49.193428,20.607805,9.188335,11.918187
2010-07-14,49.406311,20.862024,9.30654,11.910352
2010-07-15,49.461502,20.919426,9.345942,11.94953
2010-07-16,48.878021,20.410999,8.936169,11.401028
2010-07-19,48.775524,20.68981,9.046494,11.455877
2010-07-20,48.941105,20.894827,9.25926,11.706622
2010-07-21,48.56126,20.599613,9.101653,11.628263
2010-07-22,48.767876,21.190044,9.527186,11.918187
2010-07-23,49.196983,21.165442,10.023642,12.309975
2010-07-26,49.681717,21.403255,10.197004,12.646913
2010-07-27,50.126728,21.452457,10.26793,12.678255
2010-07-28,49.824753,21.280245,10.173365,12.57639
2010-07-29,49.006271,21.345854,10.220647,12.654748
2010-07-30,48.60099,21.165442,10.063042,12.63124
2010-08-02,49.316185,21.591869,10.37037,12.858475
2010-08-03,47.631508,21.452457,10.173365,12.850642
2010-08-04,47.321606,21.099834,10.330969,12.913327
2010-08-05,47.567947,20.804617,10.228527,12.944669
2010-08-06,47.695091,20.95223,10.275809,12.88982
2010-08-09,47.981171,21.001429,10.283688,12.834969
2010-08-10,48.299023,20.558605,10.181245,12.733105
2010-08-11,47.893742,20.386393,9.779353,12.302138
2010-08-12,47.671242,20.082979,9.669033,12.145424
2010-08-13,47.536167,20.009172,9.574469,12.051394
2010-08-16,47.496445,20.091179,9.448384,12.114084
2010-08-17,47.909645,20.371483,9.582348,12.208109
2010-08-18,48.275185,20.46217,9.613871,12.302138
2010-08-19,47.830177,20.148884,9.369583,11.94953
2010-08-20,47.663307,19.975763,9.275023,11.777144
2010-08-23,47.703033,20.016981,9.148936,11.667444
2010-08-24,47.409008,19.819122,8.857368,11.416698
2010-08-25,47.41695,19.868586,8.92041,11.416698
2010-08-26,47.313652,19.637745,8.802209,11.361848
2010-08-27,47.520264,19.72843,9.109533,11.526401
2010-08-30,47.178558,19.489349,8.944051,11.377521
2010-08-31,47.41695,19.349201,8.89677,11.346178
2010-09-01,47.520264,19.703693,9.148936,11.761473
2010-09-02,47.734825,19.736677,9.227739,11.871174
2010-09-03,47.909645,20.025225,9.511426,12.059232
2010-09-07,47.790451,19.753162,9.298661,12.098411
2010-09-08,47.973213,19.72843,9.298661,12.302138
2010-09-09,47.909645,19.794388,9.25926,12.466691
2010-09-10,47.997066,19.662474,9.29078,12.521539
2010-09-13,48.060638,20.70125,9.448384,12.733105
2010-09-14,48.187771,20.6353,9.440505,12.662582
2010-09-15,48.56126,20.709497,9.353823,12.803629
2010-09-16,48.56126,20.882624,9.802994,12.811522
2010-09-17,48.450001,20.791937,9.842395,12.858885
2010-09-20,48.815559,20.965065,9.905437,13.064123
2010-09-21,48.887077,20.734228,9.889679,13.04044
2010-09-22,49.101635,20.289038,9.755715,13.024654
2010-09-23,48.64867,20.140648,9.70055,12.740479
2010-09-24,48.98243,20.429193,9.897555,13.150952
2010-09-27,48.505634,20.387974,9.834516,12.969397
2010-09-28,48.171867,20.34675,9.866036,12.97729
2010-09-29,47.877865,20.198353,9.716309,12.914141
2010-09-30,47.655365,20.190107,9.645389,12.827307
2010-10-01,47.806343,20.099426,9.66115,12.914141
2010-10-04,47.647404,19.711943,10.118203,12.708905
2010-10-05,48.330811,20.07469,10.252167,13.032547
2010-10-06,48.370544,20.140648,10.433413,13.3404
2010-10-07,48.314915,20.223085,10.496453,13.458806
2010-10-08,49.157249,20.256063,10.764383,13.514065
2010-10-11,49.379761,20.272552,10.858945,13.387762
2010-10-12,49.284397,20.470411,10.858945,13.569319
2010-10-13,49.769131,20.890867,10.748623,13.640366
2010-10-14,49.904224,20.800182,10.961385,13.545636
2010-10-15,49.872433,21.055758,10.874702,12.866779
2010-10-18,50.341286,21.286591,10.937745,12.827307
2010-10-19,50.2062,20.693003,10.496453,12.685222
2010-10-20,50.744305,20.866137,10.748623,12.669435
2010-10-21,50.856411,20.956821,10.882586,12.708905
2010-10-22,50.768314,20.923843,10.992907,12.677328
2010-10-25,50.88044,20.767204,11.150512,12.677328
2010-10-26,50.335903,21.352543,11.315997,12.756264
2010-10-27,50.512074,21.4762,11.213554,12.716796
2010-10-28,50.600159,21.665823,11.205674,12.693117
2010-10-29,50.904453,21.98735,11.134752,12.645753
2010-11-01,50.944496,22.218191,11.213554,12.590497
2010-11-02,51.264793,22.580933,11.371159,12.582601
2010-11-03,51.497025,22.284142,11.962174,12.677328
2010-11-04,52.049541,22.374832,12.498032,13.032547
2010-11-05,52.049541,22.135748,12.773839,13.206209
2010-11-08,51.849358,22.102766,12.931441,13.190421
2010-11-09,51.897404,22.218191,12.663516,13.119379
2010-11-10,51.705215,22.209944,13.104806,13.064123
2010-11-11,51.53706,21.995594,13.089046,12.906247
2010-11-12,51.513031,21.657579,12.844757,12.827307
2010-11-15,51.481007,21.599871,13.396377,12.787842
2010-11-16,50.808372,21.40909,13.010243,12.519453
2010-11-17,50.66423,21.210014,13.144211,12.479986
2010-11-18,51.264793,21.433971,12.702917,12.66154
2010-11-19,51.288815,21.309553,12.829,12.803629
2010-11-22,50.89645,21.34273,12.765956,12.653646
2010-11-23,50.135731,20.836742,12.371947,12.440515
2010-11-24,50.127712,21.044117,12.568951,12.582601
2010-11-26,49.751366,20.944572,12.687156,12.472093
2010-11-29,49.751366,20.994345,12.655636,12.606284
2010-11-30,48.902546,20.952866,12.561071,12.495773
2010-12-01,49.767376,21.599871,12.970843,12.866779
2010-12-02,49.935524,22.304935,13.223015,13.166742
2010-12-03,49.911514,22.412767,13.238772,13.245675
2010-12-06,49.695313,22.263462,13.120567,13.18253
2010-12-07,49.767376,22.288347,13.049646,13.443021
2010-12-08,50.151737,22.586962,13.152091,13.450913
2010-12-09,50.343918,22.462538,13.207252,13.521956
2010-12-10,50.608177,22.678202,13.18361,13.987685
2010-12-13,50.600159,22.603552,12.978723,13.908752
2010-12-14,50.888443,22.910463,12.939325,13.964008
2010-12-15,50.960503,23.101246,13.041764,13.806129
2010-12-16,51.649166,23.217369,13.21513,14.027156
2010-12-17,51.897404,23.142717,13.238772,13.971903
2010-12-20,52.025513,23.068062,13.278172,13.971903
2010-12-21,51.945454,23.28373,13.388494,14.129777
2010-12-22,52.00951,23.383274,13.388494,14.368455
2010-12-23,52.241737,23.474516,13.223015,14.352539
2010-12-27,51.78529,23.28373,13.293934,14.471883
2010-12-28,51.857365,23.233961,13.18361,14.575309
2010-12-29,51.569088,23.200781,13.191492,14.535531
2010-12-30,51.472992,23.101246,13.152091,14.471883
2010-12-31,51.513031,23.151012,13.23089,14.55144
2011-01-03,51.865364,23.209078,13.59338,14.543485
2011-01-04,52.00951,23.300323,13.695823,14.806031
2011-01-05,51.889397,23.225672,14.097712,14.829896
2011-01-06,51.801304,23.905846,14.357761,14.766246
2011-01-07,51.649166,23.723364,14.397163,14.662824
2011-01-10,51.53706,23.408155,14.428684,14.726473
2011-01-11,51.280815,23.31691,14.405045,14.821939
2011-01-12,52.025513,23.681883,14.743893,14.853763
2011-01-13,52.43391,23.383274,14.720254,14.798073
2011-01-14,52.473949,23.474516,14.696609,14.973103
2011-01-18,52.449924,23.773127,14.736015,14.798073
2011-01-19,52.717747,23.615528,14.105594,14.583263
2011-01-20,53.080761,23.515991,14.011033,14.662824
2011-01-21,53.169502,23.242262,14.145,15.705053
2011-01-24,53.709988,23.540869,14.129237,15.94373
2011-01-25,53.806801,23.598934,14.097712,15.895993
2011-01-26,53.330849,23.872667,14.475966,15.848266
2011-01-27,51.773918,23.947323,14.806931,16.134678
2011-01-28,51.790043,23.018297,12.821121,16.071024
2011-01-31,50.926876,23.001705,12.568951,16.023289
2011-02-01,50.757469,23.217369,12.521671,16.548384
2011-02-02,50.652611,23.175896,12.135542,16.476776
2011-02-03,50.741341,22.935343,12.41923,16.508602
2011-02-04,51.314095,23.034887,12.387707,16.357439
2011-02-07,52.072388,23.39156,12.695036,16.604078
2011-02-08,52.144997,23.457924,12.797478,16.930273
2011-02-09,51.943325,23.200781,12.679275,16.95414
2011-02-10,52.0966,22.810925,12.568951,16.922319
2011-02-11,52.217598,22.603552,12.907802,16.970049
2011-02-14,52.064323,22.586962,12.679275,17.105303
2011-02-15,51.564167,22.495173,12.687156,17.073477
2011-02-16,51.435104,22.545244,12.647754,17.057568
2011-02-17,51.628708,22.703777,12.584716,17.121212
2011-02-18,51.870712,22.578623,12.427109,17.057568
2011-02-22,51.685184,22.186451,12.001576,16.564293
2011-02-23,51.749714,22.186451,11.710009,16.206274
2011-02-24,50.862339,22.336641,11.583924,16.486664
2011-02-25,50.692932,22.153074,11.875494,16.678923
2011-02-28,50.862339,22.178112,11.859733,16.759033
2011-03-01,50.612267,21.827667,11.552403,16.222298
2011-03-02,50.34605,21.760918,11.552403,16.278378
2011-03-03,50.458996,21.861042,11.631207,16.622854
2011-03-04,50.039516,21.652449,11.363277,16.318434
2011-03-07,49.781368,21.460537,11.040189,16.326443
2011-03-08,50.055645,21.619068,11.402679,16.52672
2011-03-09,50.015308,21.602379,11.260836,16.52672
