Date,BP,F,XOM,LNC,AAPL
2011-05-12,30.146248,12.025214,66.473854,27.512178,44.382416
2011-05-13,29.696621,11.883374,66.326233,26.92469,43.605091
2011-05-16,29.371498,11.922775,65.80954,26.816236,42.683044
2011-05-17,29.606684,11.796693,65.948944,26.60836,43.04673
2011-05-18,29.931818,11.914895,67.039757,26.64451,43.524403
2011-05-19,30.360695,11.914895,67.523666,26.897577,43.608929
2011-05-20,31.128527,11.820329,66.900345,26.400482,42.928921
2011-05-23,30.457539,11.662726,66.162186,25.87627,42.823906
2011-05-24,30.69273,11.552403,66.670692,25.722616,42.540894
2011-05-25,30.927925,11.489362,67.220192,25.822037,43.128693
2011-05-26,31.391392,11.473601,67.572861,25.993757,42.900745
2011-05-27,31.502066,11.505123,67.769707,26.093184,43.209362
2011-05-31,31.986305,11.757291,68.458649,26.527016,44.543766
2011-06-01,31.363722,11.213554,67.277603,25.505701,44.246666
2011-06-02,31.128527,11.174155,66.703499,25.379164,44.322235
2011-06-03,30.87258,11.040189,66.580513,24.809765,43.981586
2011-06-06,30.395281,10.961385,65.850525,24.276512,43.290058
2011-06-07,30.436787,10.992907,65.612694,24.195168,42.521679
2011-06-08,30.084,10.795901,66.236023,23.89691,42.547279
2011-06-09,30.602802,10.874702,66.580513,24.149979,42.451248
2011-06-10,29.800388,10.520096,65.432266,23.77037,41.735386
2011-06-13,29.530602,10.354611,64.981186,23.969212,41.825024
2011-06-14,30.070158,10.583138,65.924355,24.873026,42.572899
2011-06-15,29.018705,10.362491,64.51368,23.553455,41.844238
2011-06-16,28.914942,10.110324,64.972969,23.969212,41.640614
2011-06-17,29.163977,10.063042,64.808937,24.357851,41.013111
2011-06-20,28.942614,10.197004,65.374832,24.493425,40.380489
2011-06-21,30.021742,10.496453,66.080185,25.053791,41.658539
2011-06-22,29.821135,10.527975,65.465057,24.701309,41.314056
2011-06-23,29.454514,10.614658,64.333237,24.529577,42.41795
2011-06-24,28.984123,10.433413,62.971786,24.186129,41.793007
2011-06-27,29.226231,10.606776,63.906754,24.403042,42.521679
2011-06-28,29.579018,10.504334,65.30925,24.845913,42.934048
2011-06-29,30.070158,10.575253,65.817726,25.442436,42.777798
2011-06-30,30.637384,10.866824,66.744499,25.749733,42.986546
2011-07-01,30.865669,11.048073,67.261215,26.346252,43.958538
2011-07-05,30.58205,11.111112,66.924957,25.894341,44.74868
2011-07-06,30.374531,11.000788,66.900345,26.066067,45.04707
2011-07-07,30.810328,11.126874,67.548264,26.609297,45.743717
2011-07-08,30.789572,10.937745,67.597481,25.830667,46.065159
2011-07-11,30.326111,10.496453,67.171013,24.834743,45.333923
2011-07-12,30.028664,10.33885,67.162781,24.671772,45.30191
2011-07-13,30.256937,10.457053,67.646683,24.880009,45.848728
2011-07-14,30.671976,10.315209,67.449844,24.653666,45.816708
2011-07-15,30.665058,10.315209,68.073166,24.590288,46.732353
2011-07-18,30.65122,10.165484,67.78611,24.173811,47.869545
2011-07-19,31.100866,10.315209,68.589859,24.481644,48.260139
2011-07-20,31.654251,10.307329,68.319221,24.545025,49.547165
2011-07-21,31.847952,10.464932,69.729881,25.106363,49.597107
2011-07-22,31.958632,10.488574,69.893913,25.160685,50.366749
2011-07-25,32.352928,10.378251,69.360802,24.753256,51.032669
2011-07-26,31.94479,10.197004,69.196793,24.635553,51.661461
2011-07-27,31.073195,9.747833,68.327408,23.983685,50.275829
2011-07-28,31.163124,9.708433,66.81012,23.974623,50.177219
2011-07-29,31.432899,9.62175,65.44046,23.992727,50.005619
2011-08-01,31.218458,9.732073,65.284615,23.811655,50.808563
2011-08-02,30.167013,9.338064,63.841164,23.042076,49.804569
2011-08-03,30.160023,9.180457,63.742722,23.060186,50.273273
2011-08-04,28.302088,8.557921,60.560505,21.647781,48.326725
2011-08-05,28.588457,8.542161,61.364273,21.303736,47.846497
2011-08-08,26.674644,7.82506,57.56694,18.696222,45.232761
2011-08-09,27.9319,8.597323,58.756157,20.588482,47.896442
2011-08-10,26.744499,8.203308,56.163845,18.714329,46.574848
2011-08-11,27.729343,8.620962,59.094635,20.298759,47.856747
2011-08-12,28.057613,8.715526,59.441399,20.135788,48.278057
2011-08-15,29.091358,8.944051,61.331963,20.66997,49.100227
2011-08-16,28.616392,8.84161,60.679745,20.081461,48.725002
2011-08-17,28.567505,8.754927,61.22464,19.927551,48.719872
2011-08-18,27.463923,8.179671,58.566269,18.388393,46.877071
2011-08-19,26.863226,7.872341,57.62513,17.618811,45.59388
2011-08-22,26.786398,7.888103,57.938839,17.220448,45.646389
2011-08-23,27.820143,8.124508,60.811855,17.329088,47.843933
2011-08-24,27.624567,8.234828,60.712788,17.935699,48.174328
2011-08-25,26.171743,8.100866,59.251514,17.247602,47.859314
2011-08-26,26.674644,8.195427,59.969761,17.464899,49.121994
2011-08-29,27.415026,8.61308,61.191616,19.013105,49.940308
2011-08-30,27.512815,8.5658,61.018223,18.614738,49.942867
2011-08-31,27.512815,8.762806,61.109055,18.786762,49.282074
2011-09-01,26.395258,8.55004,60.67149,18.198261,48.795441
2011-09-02,25.515177,8.21119,59.556973,17.229502,47.901558
2011-09-06,25.4174,8.053586,58.739643,16.496136,48.63023
2011-09-07,26.046022,8.321516,60.803585,17.473953,49.166813
2011-09-08,25.899342,8.148149,60.118366,17.030312,49.19371
2011-09-09,25.144983,7.919625,58.624065,16.32411,48.340813
2011-09-12,25.445339,7.966903,59.309277,16.278843,48.655846
2011-09-13,25.459309,8.014184,59.152435,16.32411,49.25518
2011-09-14,26.744499,8.132386,59.969761,16.550457,49.8545
2011-09-15,27.603611,8.376675,61.100796,17.908539,50.323219
2011-09-16,27.722351,8.368793,61.546612,17.383413,51.288807
2011-09-19,26.967999,8.305754,60.844864,16.785866,52.714119
2011-09-20,27.079754,8.21119,61.100796,16.441809,52.947201
2011-09-21,25.773609,7.856583,59.416622,15.056571,52.779442
2011-09-22,24.956404,7.580771,57.162807,14.015376,51.457844
2011-09-23,25.047203,7.769899,57.220596,13.852407,51.775436
2011-09-26,25.794573,7.943264,59.210239,14.495234,51.630714
2011-09-27,26.500027,7.974785,60.192661,15.156166,51.130005
2011-09-28,25.445339,7.82506,59.499187,14.11497,50.841862
2011-09-29,25.850441,7.88022,60.993465,14.902653,50.017147
2011-09-30,25.193884,7.620173,59.961498,14.151186,48.832569
2011-10-03,24.600187,7.383768,58.739643,12.965132,47.971996
2011-10-04,24.739876,7.943264,60.126629,13.291068,47.703072
2011-10-05,25.633921,8.321516,61.051247,13.879569,48.439415
2011-10-06,25.689798,8.660364,61.001732,14.39733,48.326725
2011-10-07,25.920292,8.423957,60.729282,13.716068,47.357307
2011-10-10,26.758459,8.833728,62.974838,14.569916,49.791752
2011-10-11,26.793386,8.857368,62.966587,14.84242,51.261902
2011-10-12,26.981976,8.96769,63.701366,15.768935,51.505219
2011-10-13,27.06579,8.936169,63.049168,15.169425,52.304329
2011-10-14,27.85507,9.109533,64.485649,16.341196,54.04213
2011-10-17,28.057613,8.983452,63.957291,15.650848,53.784729
2011-10-18,28.714184,9.2829,65.129608,16.659115,54.072868
2011-10-19,28.483686,9.109533,64.74984,16.168612,51.048042
2011-10-20,28.860859,9.219858,64.980988,16.686371,50.624161
2011-10-21,29.580284,9.66115,66.153305,17.285879,50.311691
2011-10-24,29.224072,9.858157,66.186333,18.230558,51.963688
2011-10-25,30.397495,9.795114,65.583672,16.804455,50.93919
2011-10-26,31.186777,9.353823,66.929367,17.694633,51.301609
2011-10-27,31.731575,9.519306,67.598053,19.384163,51.825382
2011-10-28,31.780481,9.456267,67.267845,19.438669,51.858685
2011-10-31,30.858486,9.204099,64.469147,17.304045,51.836906
2011-11-01,29.838722,8.731283,62.69416,16.332113,50.777836
2011-11-02,30.621727,8.786447,63.87471,17.158709,50.893097
2011-11-03,31.052025,8.92041,65.104836,17.730968,51.61792
2011-11-04,30.9321,8.881011,64.82412,17.512962,51.255497
2011-11-07,31.037912,8.84161,65.509377,17.631052,51.190201
2011-11-08,31.531696,9.148936,66.240219,18.094307,52.022598
2011-11-09,29.930428,8.699765,64.271935,17.022457,50.620323
2011-11-10,30.403042,8.660364,65.359879,17.749132,49.332012
2011-11-11,31.044975,8.778566,66.206993,18.366817,49.25518
2011-11-14,30.734589,8.684005,65.575813,17.994387,48.56876
2011-11-15,30.826296,8.5658,65.683769,18.103394,49.794319
2011-11-16,30.692263,8.321516,64.986153,18.212395,49.274384
2011-11-17,30.071522,8.014184,64.66227,17.540213,48.331852
2011-11-18,29.9657,7.959022,64.695473,17.667377,48.01553
2011-11-21,29.415482,7.919625,63.873306,17.13146,47.25613
2011-11-22,29.006348,7.951142,63.142471,16.795364,48.216595
2011-11-23,27.990557,7.746257,61.938244,16.014193,46.997444
2011-11-25,27.800102,7.683214,61.373505,15.968775,46.559467
2011-11-28,28.79472,7.88022,62.98465,16.822622,48.166649
2011-11-29,28.921696,7.872341,63.889904,16.795364,47.792717
2011-11-30,30.720476,8.353037,66.804947,18.330477,48.945263
2011-12-01,30.156147,8.345154,66.265121,18.357725,49.679054
2011-12-02,30.537073,8.589439,66.265121,18.221476,49.905735
2011-12-05,30.734589,8.754927,66.813248,18.548483,50.329624
2011-12-06,30.727531,8.707643,67.120522,18.884575,50.065807
2011-12-07,30.353666,8.731283,67.336464,18.811901,49.827618
2011-12-08,29.676477,8.471236,66.331558,17.839972,50.028664
2011-12-09,30.127932,8.691883,67.552383,18.203314,50.407734
2011-12-12,29.507179,8.55004,66.481049,17.403963,50.179783
2011-12-13,29.366102,8.258471,66.8797,16.895287,49.791752
2011-12-14,28.992235,7.998425,65.974449,16.768122,48.687859
2011-12-15,29.196802,8.077226,66.464432,16.986122,48.527798
2011-12-16,29.196802,8.077226,66.572418,16.813538,48.794159
2011-12-19,28.561937,7.895983,66.049179,16.204943,48.946545
2011-12-20,29.549505,8.140269,68.10051,16.895287,50.706123
2011-12-21,29.443701,8.400314,69.030663,16.986122,50.770149
2011-12-22,30.304291,8.620962,70.00235,17.376709,51.039078
2011-12-23,30.530018,8.628841,70.774689,17.912636,51.651207
2011-12-27,30.431267,8.51852,70.824539,17.603802,52.061012
2011-12-28,29.881042,8.28999,69.910995,17.313128,51.562847
2011-12-29,30.071522,8.416076,70.816216,17.685549,51.880451
2011-12-30,30.149103,8.47912,70.39267,17.640133,51.865078
2012-01-03,31.136671,8.770684,71.422485,18.366817,52.662899
2012-01-04,31.566965,8.904647,71.439072,18.103394,52.945919
2012-01-05,31.21426,9.133178,71.22316,18.348642,53.53373
2012-01-06,31.094353,9.227739,70.691666,18.293928,54.093361
2012-01-09,31.087294,9.298661,71.00724,18.430721,54.007557
2012-01-10,31.313019,9.298661,71.189949,19.324446,54.200932
2012-01-11,31.080248,9.511426,70.658417,19.771303,54.112568
2012-01-12,31.179001,9.56659,70.376053,19.670986,53.96402
2012-01-13,30.875673,9.487786,70.492332,19.215002,53.761677
2012-01-17,31.207214,9.472025,71.165039,19.433878,54.387897
2012-01-18,31.432938,9.724193,71.796196,20.190807,54.952656
2012-01-19,31.538752,9.936956,72.277893,20.318483,54.778484
2012-01-20,31.052025,9.921198,72.659927,20.519115,53.824425
2012-01-23,31.482315,9.976361,72.643318,20.701506,54.734936
2012-01-24,31.531696,10.102442,72.402481,20.847418,53.83852
2012-01-25,31.672781,10.189126,72.435684,20.008415,57.200142
2012-01-26,31.581074,10.078802,72.061958,18.868464,56.940166
2012-01-27,30.826296,9.659513,71.281303,19.132935,57.279537
2012-01-30,31.136671,9.722801,70.998924,19.52507,58.013325
2012-01-31,32.385239,9.825646,69.54557,19.643635,58.457703
2012-02-01,32.131294,9.754447,69.736572,20.172569,58.420567
2012-02-02,32.117195,9.699068,69.37117,20.674143,58.283543
2012-02-03,32.850815,10.118358,70.525581,21.741137,58.867512
2012-02-06,33.062428,10.252848,71.214874,21.567863,59.416889
2012-02-07,32.871975,10.189558,71.704849,21.722898,60.039268
2012-02-08,33.13298,10.157912,71.24559,22.242718,61.044559
2012-02-09,32.99189,10.039247,70.878159,22.233591,63.156296
2012-02-10,32.695618,9.841469,69.976334,22.04208,63.188316
2012-02-13,33.415138,9.920577,70.494034,22.58926,64.363937
2012-02-14,32.780273,9.873112,70.702797,21.887053,65.242439
2012-02-15,32.758888,9.794001,70.243523,22.178879,63.732582
2012-02-16,33.250698,10.078802,71.320747,23.309706,64.313988
2012-02-17,33.942078,10.086715,71.496094,23.309706,64.302437
2012-02-21,33.614216,9.91267,72.289383,23.519464,65.932671
2012-02-22,33.407509,9.714888,72.58165,22.789892,65.700882
2012-02-23,33.692619,9.809823,72.665131,22.963165,66.129883
2012-02-24,33.493042,9.675333,72.932365,22.871977,66.900826
2012-02-27,33.885063,9.730709,72.840515,22.908449,67.329857
2012-02-28,34.0989,9.691155,72.765358,22.899328,68.565636
2012-02-29,33.614216,9.794001,72.230919,22.653099,69.465927
2012-03-01,34.0989,10.015513,72.506477,23.419144,69.725853
2012-03-02,33.856548,10.06298,72.088966,22.771656,69.816811
2012-03-05,34.184425,9.857288,72.656799,22.525425,68.277496
2012-03-06,32.951332,9.564579,71.696503,21.841454,67.906105
2012-03-07,33.172298,9.683246,71.671432,22.115044,67.961189
2012-03-08,33.578564,9.857288,70.836395,22.078566,69.408279
2012-03-09,33.279213,9.952222,70.393837,22.525425,69.815529
2012-03-12,33.300583,9.833558,71.437645,22.361271,70.690186
2012-03-13,33.735386,10.047157,72.531548,23.346191,72.751968
2012-03-14,33.286339,10.189558,71.830109,23.82041,75.502739
2012-03-15,33.279213,10.20538,71.888557,24.887403,74.987938
2012-03-16,33.378998,9.896847,72.180824,24.413185,74.98922
2012-03-19,33.443146,9.991782,72.640083,24.686773,76.97802
2012-03-20,32.944214,9.920577,72.31443,24.495264,77.600395
2012-03-21,32.787399,9.944313,71.821754,24.321989,77.157318
2012-03-22,32.288467,9.746531,71.253937,23.74745,76.75264
2012-03-23,32.495163,9.746531,71.437645,24.121357,76.331329
2012-03-26,32.951332,9.873112,72.673508,24.677647,77.731018
2012-03-27,32.003353,9.746531,72.331139,24.659414,78.69149
2012-03-28,31.860802,9.746531,71.696503,24.267269,79.093597
2012-03-29,31.611334,9.888934,71.880226,23.482983,78.099846
2012-03-30,32.074627,9.873112,72.422989,24.03928,76.779541
2012-04-02,32.316967,9.983868,72.706879,24.221676,79.222939
2012-04-03,31.725372,9.99969,71.671432,23.920721,80.591919
2012-04-04,30.884302,9.896847,70.961693,23.445055,79.950348
2012-04-05,30.912815,9.865201,70.828049,23.37187,81.150276
2012-04-09,30.834412,9.667423,70.043114,22.393085,81.476822
2012-04-10,30.150148,9.327243,68.615196,21.560665,80.479233
2012-04-11,29.971951,9.422179,69.057777,21.761917,80.192375
2012-04-12,30.620573,9.548758,69.809319,22.594337,79.75312
2012-04-13,30.04324,9.43009,69.266533,22.091223,77.50692
2012-04-16,30.299835,9.398445,70.15168,22.118668,74.292572
2012-04-17,30.841534,9.422179,71.354141,22.566895,78.079346
2012-04-18,30.791649,9.327243,71.604645,22.127815,77.905197
2012-04-19,30.292704,9.224399,71.212173,21.862534,75.228706
2012-04-20,29.929197,9.026621,71.228897,21.642998,73.376923
2012-04-23,29.900684,8.979153,71.554543,21.825949,73.212997
2012-04-24,29.872168,9.010798,72.072266,21.908272,71.750534
2012-04-25,30.071751,9.279775,72.523186,22.5303,78.117775
2012-04-26,30.855789,9.390534,71.871857,22.539448,77.823235
2012-04-27,31.026859,9.176933,71.880226,22.566895,77.221336
2012-04-30,30.94132,8.962405,72.097321,22.658371,74.785599
2012-05-01,30.435261,8.92268,72.681847,22.795582,74.548691
2012-05-02,30.192913,8.81939,71.980408,22.48457,75.041718
2012-05-03,29.950575,8.676372,71.521164,21.716171,74.508995
2012-05-04,29.195044,8.477739,70.619301,21.139883,72.386993
2012-05-07,29.458767,8.46979,70.544151,21.36857,72.928711
2012-05-08,28.810144,8.430065,70.160004,21.36857,72.76223
2012-05-09,28.319637,8.493627,69.567146,20.938641,72.890266
2012-05-10,28.694733,8.509518,69.651222,21.487492,73.06189
2012-05-11,28.600956,8.406229,69.869843,21.569817,72.57399
2012-05-14,28.031105,8.199648,69.045853,20.792278,71.486694
2012-05-15,27.540594,8.064575,68.768394,20.307461,70.839996
2012-05-16,27.540594,8.072521,69.087883,19.648836,69.932053
2012-05-17,27.050091,7.953341,68.869286,19.081697,67.888199
2012-05-18,26.761545,7.953341,68.499329,18.80727,67.921494
2012-05-21,27.201565,8.104302,68.978592,19.392708,71.878601
2012-05-22,27.302553,8.096357,68.902931,19.722021,71.326653
2012-05-23,27.353045,8.271155,68.978592,19.420153,73.067009
2012-05-24,27.57666,8.414173,69.457825,19.493334,72.395958
2012-05-25,27.670437,8.422119,69.012222,19.456741,72.007942
2012-05-29,27.490101,8.612806,68.886116,19.877527,73.286003
2012-05-30,26.703844,8.46979,67.086807,19.026806,74.169617
2012-05-31,26.299894,8.390337,66.111488,18.907894,73.985207
2012-06-01,26.516298,8.04074,65.514519,17.746159,71.841476
2012-06-04,26.386457,7.977178,65.438858,17.691269,72.264061
2012-06-05,26.552368,8.096357,65.245453,18.048023,72.077095
2012-06-06,27.547808,8.398282,67.414719,19.109133,73.182274
2012-06-07,27.756992,8.382392,67.843521,19.008514,73.215569
2012-06-08,27.482883,8.46979,67.96965,19.191463,74.316902
2012-06-11,27.619936,8.30294,67.490379,18.587727,73.145134
2012-06-12,28.146513,8.342664,68.322769,19.191463,73.784157
2012-06-13,28.00946,8.183759,67.79306,18.971924,73.271912
2012-06-14,28.413404,8.271155,69.054276,19.401859,73.191216
2012-06-15,29.004908,8.223483,69.970718,19.420153,73.524208
2012-06-18,28.507189,8.21554,69.878242,19.136583,75.016098
2012-06-19,29.026545,8.390337,71.030128,19.868382,75.224854
2012-06-20,28.846207,8.461847,71.442123,19.575661,75.010971
2012-06-21,27.353045,8.159923,69.037453,18.880445,73.977531
2012-06-22,27.677645,8.096357,69.037453,19.035954,74.544853
2012-06-25,27.165497,7.953341,68.305977,18.340748,73.093903
2012-06-26,27.273705,7.953341,69.281281,18.843859,73.255287
2012-06-27,27.583876,7.961286,69.953911,19.255497,73.571571
2012-06-28,27.793064,8.016905,69.869843,19.145729,72.873642
2012-06-29,29.24295,7.619634,71.946594,20.005592,74.788162
2012-07-02,29.351141,7.460726,71.753212,19.593956,75.879257
2012-07-03,29.43771,7.627578,72.543549,19.877527,76.761597
2012-07-05,29.10589,7.603743,71.946594,19.447596,78.110077
2012-07-06,28.586533,7.548125,71.299194,19.071131,77.590149
2012-07-09,28.615387,7.508398,70.332275,18.942583,78.615921
2012-07-10,28.600956,7.428945,69.878242,18.648758,77.88855
2012-07-11,29.062611,7.413054,70.946037,18.997673,77.404472
2012-07-12,29.069815,7.254146,70.72744,18.639576,76.696297
2012-07-13,29.538694,7.365382,71.862503,19.172136,77.473625
2012-07-16,29.827225,7.357437,71.509392,18.823219,77.722069
2012-07-17,30.072479,7.421,72.081123,19.034401,77.725891
2012-07-18,30.108555,7.452781,72.484695,19.190496,77.638832
2012-07-19,30.195107,7.428945,72.484695,19.190496,78.671013
2012-07-20,29.971483,7.317709,72.266083,18.437569,77.387825
2012-07-23,29.14197,7.285928,71.643913,18.171286,77.327621
2012-07-24,28.716373,7.198527,71.11422,17.776466,76.954979
2012-07-25,28.766869,7.127019,71.669121,17.712191,73.631767
